Part Number,Manufacturer,link to header file,Include file,Header 3,Example,Datasheet,Appli Note,Other link,Family,Comments,SubFamily,Date the line is added or modified,NickName,Name ,Micro Description,MicroDef,Hidden(Ride Internal Use),MicroRef,CoreName
LM3S3Jxx,Luminary,LM3S3Jxx.h,,,,http://www.ti.com,,,ARM,,LM3S3x,28/10/2010,,LM3S3Jxx,ARM Cortex-M3 32-bit MCU;128K FLASH at address 0x00000000;20K RAM at address 0x20000000;10/100 Ethernet MAC/PHY;Systick timer;4 32-bit or 8 16-bit general purpose timers;2 watchdog timer;SSI/SPI controller;2 I2C interfaces;3 analog comparators;3 UARTs;10-bit ADC with 8 input channels;battery-backed hibernation module with RTC;33 GPIOs;64 pins,\sim\ARM\LM3S3Jxx.sim,No,,Cortex-M3
LM3S3J26,Luminary,LM3S3J26.h,,,,http://www.ti.com,,,ARM,,LM3S3x,28/10/2010,,LM3S3J26,ARM Cortex-M3 32-bit MCU;128K FLASH at address 0x00000000;20K RAM at address 0x20000000;10/100 Ethernet MAC/PHY;Systick timer;4 32-bit or 8 16-bit general purpose timers;2 watchdog timer;SSI/SPI controller;2 I2C interfaces;3 analog comparators;3 UARTs;10-bit ADC with 8 input channels;battery-backed hibernation module with RTC;33 GPIOs;64 pins,\sim\ARM\LM3S3J26.sim,No,,Cortex-M3
LM3S3Nxx,Luminary,LM3S3Nxx.h,,,,http://www.ti.com,,,ARM,,LM3S3x,28/10/2010,,LM3S3Nxx,ARM Cortex-M3 32-bit MCU;64K FLASH at address 0x00000000;12K RAM at address 0x20000000;10/100 Ethernet MAC/PHY;Systick timer;4 32-bit or 8 16-bit general purpose timers;2 watchdog timer;SSI/SPI controller;2 I2C interfaces;3 analog comparators;3 UARTs;10-bit ADC with 8 input channels;battery-backed hibernation module with RTC;33 GPIOs;64 pins,\sim\ARM\LM3S3Nxx.sim,No,,Cortex-M3
LM3S3N26,Luminary,LM3S3N26.h,,,,http://www.ti.com,,,ARM,,LM3S3x,28/10/2010,,LM3S3N26,ARM Cortex-M3 32-bit MCU;64K FLASH at address 0x00000000;12K RAM at address 0x20000000;10/100 Ethernet MAC/PHY;Systick timer;4 32-bit or 8 16-bit general purpose timers;2 watchdog timer;SSI/SPI controller;2 I2C interfaces;3 analog comparators;3 UARTs;10-bit ADC with 8 input channels;battery-backed hibernation module with RTC;33 GPIOs;64 pins,\sim\ARM\LM3S3N26.sim,No,,Cortex-M3
LM3S3Wxx,Luminary,LM3S3Wxx.h,,,,http://www.ti.com,,,ARM,,LM3S3x,28/10/2010,,LM3S3Wxx,ARM Cortex-M3 32-bit MCU;32K FLASH at address 0x00000000;8K RAM at address 0x20000000;10/100 Ethernet MAC/PHY;Systick timer;4 32-bit or 8 16-bit general purpose timers;2 watchdog timer;SSI/SPI controller;2 I2C interfaces;3 analog comparators;3 UARTs;10-bit ADC with 8 input channels;battery-backed hibernation module with RTC;33 GPIOs;64 pins,\sim\ARM\LM3S3Wxx.sim,No,,Cortex-M3
LM3S3W26,Luminary,LM3S3W26.h,,,,http://www.ti.com,,,ARM,,LM3S3x,28/10/2010,,LM3S3W26,ARM Cortex-M3 32-bit MCU;32K FLASH at address 0x00000000;8K RAM at address 0x20000000;10/100 Ethernet MAC/PHY;Systick timer;4 32-bit or 8 16-bit general purpose timers;2 watchdog timer;SSI/SPI controller;2 I2C interfaces;3 analog comparators;3 UARTs;10-bit ADC with 8 input channels;battery-backed hibernation module with RTC;33 GPIOs;64 pins,\sim\ARM\LM3S3W26.sim,No,,Cortex-M3
LM3S3Zxx,Luminary,LM3S3Zxx.h,,,,http://www.ti.com,,,ARM,,LM3S3x,28/10/2010,,LM3S3Zxx,ARM Cortex-M3 32-bit MCU;16K FLASH at address 0x00000000;6K RAM at address 0x20000000;10/100 Ethernet MAC/PHY;Systick timer;4 32-bit or 8 16-bit general purpose timers;2 watchdog timer;SSI/SPI controller;2 I2C interfaces;3 analog comparators;3 UARTs;10-bit ADC with 8 input channels;battery-backed hibernation module with RTC;33 GPIOs;64 pins,\sim\ARM\LM3S3Zxx.sim,No,,Cortex-M3
LM3S3Z26,Luminary,LM3S3Z26.h,,,,http://www.ti.com,,,ARM,,LM3S3x,28/10/2010,,LM3S3Z26,ARM Cortex-M3 32-bit MCU;16K FLASH at address 0x00000000;6K RAM at address 0x20000000;10/100 Ethernet MAC/PHY;Systick timer;4 32-bit or 8 16-bit general purpose timers;2 watchdog timer;SSI/SPI controller;2 I2C interfaces;3 analog comparators;3 UARTs;10-bit ADC with 8 input channels;battery-backed hibernation module with RTC;33 GPIOs;64 pins,\sim\ARM\LM3S3Z26.sim,No,,Cortex-M3
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
LM3S56xx,Luminary,LM3S56xx.h,,,,http://www.ti.com,,,ARM,,LM3S5x,04/01/11,,LM3S56xx,ARM Cortex-M3 32-bit MCU;128K FLASH at address 0x00000000;32K RAM at address 0x20000000;Systick timer;4 32-bit or 8 16-bit general purpose timers;1 watchdog timer;SSI/SPI controller;2 I2C interfaces;2 UARTs;33 GPIOs;64 pins,\sim\ARM\LM3S56xx.sim,No,,Cortex-M3
LM3S5632,Luminary,LM3S5632.h,,,,http://www.ti.com,,,ARM,,LM3S5x,04/01/11,,LM3S5632,ARM Cortex-M3 32-bit MCU;128K FLASH at address 0x00000000;32K RAM at address 0x20000000;Systick timer;4 32-bit or 8 16-bit general purpose timers;1 watchdog timer;SSI/SPI controller;2 I2C interfaces;2 UARTs;33 GPIOs;64 pins,\sim\ARM\LM3S5632.sim,No,,Cortex-M3
LM3S5651,Luminary,LM3S5651.h,,,,http://www.ti.com,,,ARM,,LM3S5x,04/01/11,,LM3S5651,ARM Cortex-M3 32-bit MCU;128K FLASH at address 0x00000000;32K RAM at address 0x20000000;Systick timer;4 32-bit or 8 16-bit general purpose timers;2 watchdog timer;SSI/SPI controller;2 I2C interfaces;3 analog comparators;3 UARTs;10-bit ADC with 16 input channels;8 motion-control PWM outputs;2 Quadrature Encoder Inputs;battery-backed hibernation module with RTC;67 GPIOs;100 pins,\sim\ARM\LM3S5651.sim,No,,Cortex-M3
LM3S5652,Luminary,LM3S5652.h,,,,http://www.ti.com,,,ARM,,LM3S5x,04/01/11,,LM3S5652,ARM Cortex-M3 32-bit MCU;128K FLASH at address 0x00000000;32K RAM at address 0x20000000;Systick timer;4 32-bit or 8 16-bit general purpose timers;1 watchdog timer;SSI/SPI controller;1 I2C interfaces;3 analog comparators;1 UARTs;33 GPIOs;battery-backed hibernation module with RTC;33 GPIOs;64 pins,\sim\ARM\LM3S5652.sim,No,,Cortex-M3
LM3S5656,Luminary,LM3S5656.h,,,,http://www.ti.com,,,ARM,,LM3S5x,04/01/11,,LM3S5656,ARM Cortex-M3 32-bit MCU;128K FLASH at address 0x00000000;32K RAM at address 0x20000000;Systick timer;4 32-bit or 8 16-bit general purpose timers;2 watchdog timer;SSI/SPI controller;2 I2C interfaces;3 analog comparators;3 UARTs;10-bit ADC with 8 input channels;6 motion-control PWM outputs;1 Quadrature Encoder Inputs;33 GPIOs;64 pins,\sim\ARM\LM3S5656.sim,No,,Cortex-M3
LM3S5662,Luminary,LM3S5662.h,,,,http://www.ti.com,,,ARM,,LM3S5x,04/01/11,,LM3S5662,ARM Cortex-M3 32-bit MCU;128K FLASH at address 0x00000000;32K RAM at address 0x20000000;Systick timer;4 32-bit or 8 16-bit general purpose timers;1 watchdog timer;SSI/SPI controller;2 UARTs;10-bit ADC with 4 input channels;6 motion-control PWM outputs;33 GPIOs;64 pins,\sim\ARM\LM3S5662.sim,No,,Cortex-M3
LM3S57xx,Luminary,LM3S57xx.h,,,,http://www.ti.com,,,ARM,,LM3S5x,04/01/11,,LM3S57xx,ARM Cortex-M3 32-bit MCU;128K FLASH at address 0x00000000;64K RAM at address 0x20000000;Systick timer;4 32-bit or 8 16-bit general purpose timers;1 watchdog timer;SSI/SPI controller;2 I2C interfaces;2 UARTs;33 GPIOs;64 pins,\sim\ARM\LM3S57xx.sim,No,,Cortex-M3
LM3S5732,Luminary,LM3S5732.h,,,,http://www.ti.com,,,ARM,,LM3S5x,04/01/11,,LM3S5732,ARM Cortex-M3 32-bit MCU;128K FLASH at address 0x00000000;64K RAM at address 0x20000000;Systick timer;4 32-bit or 8 16-bit general purpose timers;1 watchdog timer;SSI/SPI controller;2 I2C interfaces;2 UARTs;33 GPIOs;64 pins,\sim\ARM\LM3S5732.sim,No,,Cortex-M3
LM3S5737,Luminary,LM3S5737.h,,,,http://www.ti.com,,,ARM,,LM3S5x,04/01/11,,LM3S5737,ARM Cortex-M3 32-bit MCU;128K FLASH at address 0x00000000;64K RAM at address 0x20000000;Systick timer;4 32-bit or 8 16-bit general purpose timers;2 watchdog timer;SSI/SPI controller;2 I2C interfaces;3 analog comparators;3 UARTs;10-bit ADC with 8 input channels;7 motion-control PWM outputs;2 Quadrature Encoder Inputs;61 GPIOs;100 pins,\sim\ARM\LM3S5737.sim,No,,Cortex-M3
LM3S5739,Luminary,LM3S5739.h,,,,http://www.ti.com,,,ARM,,LM3S5x,04/01/11,,LM3S5739,ARM Cortex-M3 32-bit MCU;128K FLASH at address 0x00000000;64K RAM at address 0x20000000;Systick timer;4 32-bit or 8 16-bit general purpose timers;1 watchdog timer;SSI/SPI controller;2 I2C interfaces;3 analog comparators;3 UARTs;10-bit ADC with 8 input channels;battery-backed hibernation module with RTC;61 GPIOs;100 pins,\sim\ARM\LM3S5739.sim,No,,Cortex-M3
LM3S5747,Luminary,LM3S5747.h,,,,http://www.ti.com,,,ARM,,LM3S5x,04/01/11,,LM3S5747,ARM Cortex-M3 32-bit MCU;128K FLASH at address 0x00000000;64K RAM at address 0x20000000;Systick timer;4 32-bit or 8 16-bit general purpose timers;1 watchdog timer;SSI/SPI controller;1 I2C interfaces;1 UARTs;10-bit ADC with 8 input channels;6 motion-control PWM outputs;61 GPIOs;100 pins,\sim\ARM\LM3S5747.sim,No,,Cortex-M3
LM3S5749,Luminary,LM3S5749.h,,,,http://www.ti.com,,,ARM,,LM3S5x,04/01/11,,LM3S5749,ARM Cortex-M3 32-bit MCU;128K FLASH at address 0x00000000;64K RAM at address 0x20000000;Systick timer;4 32-bit or 8 16-bit general purpose timers;1 watchdog timer;SSI/SPI controller;2 I2C interfaces;3 analog comparators;2 UARTs;10-bit ADC with 8 input channels;8 motion-control PWM outputs;1 Quadrature Encoder Inputs;battery-backed hibernation module with RTC;61 GPIOs;100 pins,\sim\ARM\LM3S5749.sim,No,,Cortex-M3
LM3S5752,Luminary,LM3S5752.h,,,,http://www.ti.com,,,ARM,,LM3S5x,04/01/11,,LM3S5752,ARM Cortex-M3 32-bit MCU;128K FLASH at address 0x00000000;64K RAM at address 0x20000000;Systick timer;4 32-bit or 8 16-bit general purpose timers;1 watchdog timer;SSI/SPI controller;1 I2C interfaces;3 analog comparators;1 UARTs;33 GPIOs;battery-backed hibernation module with RTC;33 GPIOs;64 pins,\sim\ARM\LM3S5752.sim,No,,Cortex-M3
LM3S5762,Luminary,LM3S5762.h,,,,http://www.ti.com,,,ARM,,LM3S5x,04/01/11,,LM3S5762,ARM Cortex-M3 32-bit MCU;128K FLASH at address 0x00000000;64K RAM at address 0x20000000;Systick timer;4 32-bit or 8 16-bit general purpose timers;1 watchdog timer;SSI/SPI controller;2 UARTs;10-bit ADC with 4 input channels;6 motion-control PWM outputs;33 GPIOs;64 pins,\sim\ARM\LM3S5762.sim,No,,Cortex-M3
LM3S5791,Luminary,LM3S5791.h,,,,http://www.ti.com,,,ARM,,LM3S5x,04/01/11,,LM3S5791,ARM Cortex-M3 32-bit MCU;128K FLASH at address 0x00000000;64K RAM at address 0x20000000;Systick timer;4 32-bit or 8 16-bit general purpose timers;2 watchdog timer;SSI/SPI controller;2 I2C interfaces;3 analog comparators;3 UARTs;10-bit ADC with 16 input channels;7 motion-control PWM outputs;2 Quadrature Encoder Inputs;72 GPIOs;100 pins,\sim\ARM\LM3S5791.sim,No,,Cortex-M3
LM3S59xx,Luminary,LM3S59xx.h,,,,http://www.ti.com,,,ARM,,LM3S5x,04/01/11,,LM3S59xx,ARM Cortex-M3 32-bit MCU;256K FLASH at address 0x00000000;64K RAM at address 0x20000000;Systick timer;4 32-bit or 8 16-bit general purpose timers;2 watchdog timer;SSI/SPI controller;2 I2C interfaces;3 analog comparators;3 UARTs;10-bit ADC with 16 input channels;8 motion-control PWM outputs;2 Quadrature Encoder Inputs;battery-backed hibernation module with RTC;67 GPIOs;100 pins,\sim\ARM\LM3S59xx.sim,No,,Cortex-M3
LM3S5951,Luminary,LM3S5951.h,,,,http://www.ti.com,,,ARM,,LM3S5x,04/01/11,,LM3S5951,ARM Cortex-M3 32-bit MCU;256K FLASH at address 0x00000000;64K RAM at address 0x20000000;Systick timer;4 32-bit or 8 16-bit general purpose timers;2 watchdog timer;SSI/SPI controller;2 I2C interfaces;3 analog comparators;3 UARTs;10-bit ADC with 16 input channels;8 motion-control PWM outputs;2 Quadrature Encoder Inputs;battery-backed hibernation module with RTC;67 GPIOs;100 pins,\sim\ARM\LM3S5951.sim,No,,Cortex-M3
LM3S5956,Luminary,LM3S5956.h,,,,http://www.ti.com,,,ARM,,LM3S5x,04/01/11,,LM3S5956,ARM Cortex-M3 32-bit MCU;256K FLASH at address 0x00000000;64K RAM at address 0x20000000;Systick timer;4 32-bit or 8 16-bit general purpose timers;2 watchdog timer;SSI/SPI controller;2 I2C interfaces;3 analog comparators;3 UARTs;10-bit ADC with 8 input channels;6 motion-control PWM outputs;1 Quadrature Encoder Inputs;33 GPIOs;64 pins,\sim\ARM\LM3S5956.sim,No,,Cortex-M3
LM3S5Bxx,Luminary,LM3S5Bxx.h,,,,http://www.ti.com,,,ARM,,LM3S5x,04/01/11,,LM3S5Bxx,ARM Cortex-M3 32-bit MCU;256K FLASH at address 0x00000000;96K RAM at address 0x20000000;Systick timer;4 32-bit or 8 16-bit general purpose timers;2 watchdog timer;SSI/SPI controller;2 I2C interfaces;3 analog comparators;3 UARTs;10-bit ADC with 16 input channels;7 motion-control PWM outputs;2 Quadrature Encoder Inputs;72 GPIOs;100 pins,\sim\ARM\LM3S5Bxx.sim,No,,Cortex-M3
LM3S5B91,Luminary,LM3S5B91.h,,,,http://www.ti.com,,,ARM,,LM3S5x,04/01/11,,LM3S5B91,ARM Cortex-M3 32-bit MCU;256K FLASH at address 0x00000000;96K RAM at address 0x20000000;Systick timer;4 32-bit or 8 16-bit general purpose timers;2 watchdog timer;SSI/SPI controller;2 I2C interfaces;3 analog comparators;3 UARTs;10-bit ADC with 16 input channels;7 motion-control PWM outputs;2 Quadrature Encoder Inputs;72 GPIOs;100 pins,\sim\ARM\LM3S5B91.sim,No,,Cortex-M3
LM3S5Dxx,Luminary,LM3S5Bxx.h,,,,http://www.ti.com,,,ARM,,LM3S5x,04/01/11,,LM3S5Dxx,ARM Cortex-M3 32-bit MCU;512K FLASH at address 0x00000000;96K RAM at address 0x20000000;Systick timer;4 32-bit or 8 16-bit general purpose timers;2 watchdog timer;SSI/SPI controller;2 I2C interfaces;3 analog comparators;3 UARTs;10-bit ADC with 16 input channels;7 motion-control PWM outputs;2 Quadrature Encoder Inputs;72 GPIOs;100 pins,\sim\ARM\LM3S5Dxx.sim,No,,Cortex-M3
LM3S5D91,Luminary,LM3S5B91.h,,,,http://www.ti.com,,,ARM,,LM3S5x,04/01/11,,LM3S5D91,ARM Cortex-M3 32-bit MCU;512K FLASH at address 0x00000000;96K RAM at address 0x20000000;Systick timer;4 32-bit or 8 16-bit general purpose timers;2 watchdog timer;SSI/SPI controller;2 I2C interfaces;3 analog comparators;3 UARTs;10-bit ADC with 16 input channels;7 motion-control PWM outputs;2 Quadrature Encoder Inputs;72 GPIOs;100 pins,\sim\ARM\LM3S5D91.sim,No,,Cortex-M3
LM3S5Kxx,Luminary,LM3S5Kxx.h,,,,http://www.ti.com,,,ARM,,LM3S5x,04/01/11,,LM3S5Kxx,ARM Cortex-M3 32-bit MCU;128K FLASH at address 0x00000000;24K RAM at address 0x20000000;Systick timer;4 32-bit or 8 16-bit general purpose timers;2 watchdog timer;SSI/SPI controller;2 I2C interfaces;3 analog comparators;3 UARTs;10-bit ADC with 16 input channels;6 motion-control PWM outputs;2 Quadrature Encoder Inputs;battery-backed hibernation module with RTC;67 GPIOs;100 pins,\sim\ARM\LM3S5Kxx.sim,No,,Cortex-M3
LM3S5K31,Luminary,LM3S5K31.h,,,,http://www.ti.com,,,ARM,,LM3S5x,04/01/11,,LM3S5K31,ARM Cortex-M3 32-bit MCU;128K FLASH at address 0x00000000;24K RAM at address 0x20000000;Systick timer;4 32-bit or 8 16-bit general purpose timers;2 watchdog timer;SSI/SPI controller;2 I2C interfaces;3 analog comparators;3 UARTs;10-bit ADC with 16 input channels;6 motion-control PWM outputs;2 Quadrature Encoder Inputs;battery-backed hibernation module with RTC;67 GPIOs;100 pins,\sim\ARM\LM3S5K31.sim,No,,Cortex-M3
LM3S5K36,Luminary,LM3S5K36.h,,,,http://www.ti.com,,,ARM,,LM3S5x,04/01/11,,LM3S5K36,ARM Cortex-M3 32-bit MCU;128K FLASH at address 0x00000000;24K RAM at address 0x20000000;Systick timer;4 32-bit or 8 16-bit general purpose timers;2 watchdog timer;SSI/SPI controller;2 I2C interfaces;3 analog comparators;3 UARTs;10-bit ADC with 16 input channels;7 motion-control PWM outputs;1 Quadrature Encoder Inputs;battery-backed hibernation module with RTC;33 GPIOs;64 pins,\sim\ARM\LM3S5K36.sim,No,,Cortex-M3
LM3S5Pxx,Luminary,LM3S5Pxx.h,,,,http://www.ti.com,,,ARM,,LM3S5x,04/01/11,,LM3S5Pxx,ARM Cortex-M3 32-bit MCU;64K FLASH at address 0x00000000;24K RAM at address 0x20000000;Systick timer;4 32-bit or 8 16-bit general purpose timers;2 watchdog timer;SSI/SPI controller;2 I2C interfaces;3 analog comparators;3 UARTs;10-bit ADC with 16 input channels;6 motion-control PWM outputs;2 Quadrature Encoder Inputs;battery-backed hibernation module with RTC;67 GPIOs;100 pins,\sim\ARM\LM3S5Pxx.sim,No,,Cortex-M3
LM3S5P31,Luminary,LM3S5P31.h,,,,http://www.ti.com,,,ARM,,LM3S5x,04/01/11,,LM3S5P31,ARM Cortex-M3 32-bit MCU;64K FLASH at address 0x00000000;24K RAM at address 0x20000000;Systick timer;4 32-bit or 8 16-bit general purpose timers;2 watchdog timer;SSI/SPI controller;2 I2C interfaces;3 analog comparators;3 UARTs;10-bit ADC with 16 input channels;6 motion-control PWM outputs;2 Quadrature Encoder Inputs;battery-backed hibernation module with RTC;67 GPIOs;100 pins,\sim\ARM\LM3S5P31.sim,No,,Cortex-M3
LM3S5P36,Luminary,LM3S5P36.h,,,,http://www.ti.com,,,ARM,,LM3S5x,04/01/11,,LM3S5P36,ARM Cortex-M3 32-bit MCU;64K FLASH at address 0x00000000;24K RAM at address 0x20000000;Systick timer;4 32-bit or 8 16-bit general purpose timers;2 watchdog timer;SSI/SPI controller;2 I2C interfaces;3 analog comparators;3 UARTs;10-bit ADC with 16 input channels;7 motion-control PWM outputs;1 Quadrature Encoder Inputs;battery-backed hibernation module with RTC;33 GPIOs;64 pins,\sim\ARM\LM3S5P36.sim,No,,Cortex-M3
LM3S5P51,Luminary,LM3S5P51.h,,,,http://www.ti.com,,,ARM,,LM3S5x,04/01/11,,LM3S5P51,ARM Cortex-M3 32-bit MCU;64K FLASH at address 0x00000000;24K RAM at address 0x20000000;Systick timer;4 32-bit or 8 16-bit general purpose timers;2 watchdog timer;SSI/SPI controller;2 I2C interfaces;3 analog comparators;3 UARTs;10-bit ADC with 16 input channels;8 motion-control PWM outputs;2 Quadrature Encoder Inputs;battery-backed hibernation module with RTC;67 GPIOs;100 pins,\sim\ARM\LM3S5P51.sim,No,,Cortex-M3
LM3S5P56,Luminary,LM3S5P56.h,,,,http://www.ti.com,,,ARM,,LM3S5x,04/01/11,,LM3S5P56,ARM Cortex-M3 32-bit MCU;64K FLASH at address 0x00000000;24K RAM at address 0x20000000;Systick timer;4 32-bit or 8 16-bit general purpose timers;2 watchdog timer;SSI/SPI controller;2 I2C interfaces;3 analog comparators;3 UARTs;10-bit ADC with 8 input channels;6 motion-control PWM outputs;1 Quadrature Encoder Inputs;33 GPIOs;64 pins,\sim\ARM\LM3S5P56.sim,No,,Cortex-M3
LM3S5Rxx,Luminary,LM3S5Rxx.h,,,,http://www.ti.com,,,ARM,,LM3S5x,04/01/11,,LM3S5Rxx,ARM Cortex-M3 32-bit MCU;256K FLASH at address 0x00000000;48K RAM at address 0x20000000;Systick timer;4 32-bit or 8 16-bit general purpose timers;2 watchdog timer;SSI/SPI controller;2 I2C interfaces;3 analog comparators;3 UARTs;10-bit ADC with 16 input channels;7 motion-control PWM outputs;2 Quadrature Encoder Inputs;battery-backed hibernation module with RTC;67 GPIOs;100 pins,\sim\ARM\LM3S5Rxx.sim,No,,Cortex-M3
LM3S5R31,Luminary,LM3S5R31.h,,,,http://www.ti.com,,,ARM,,LM3S5x,04/01/11,,LM3S5R31,ARM Cortex-M3 32-bit MCU;256K FLASH at address 0x00000000;48K RAM at address 0x20000000;Systick timer;4 32-bit or 8 16-bit general purpose timers;2 watchdog timer;SSI/SPI controller;2 I2C interfaces;3 analog comparators;3 UARTs;10-bit ADC with 16 input channels;7 motion-control PWM outputs;2 Quadrature Encoder Inputs;battery-backed hibernation module with RTC;67 GPIOs;100 pins,\sim\ARM\LM3S5R31.sim,No,,Cortex-M3
LM3S5R36,Luminary,LM3S5R36.h,,,,http://www.ti.com,,,ARM,,LM3S5x,04/01/11,,LM3S5R36,ARM Cortex-M3 32-bit MCU;256K FLASH at address 0x00000000;48K RAM at address 0x20000000;Systick timer;4 32-bit or 8 16-bit general purpose timers;2 watchdog timer;SSI/SPI controller;2 I2C interfaces;3 analog comparators;3 UARTs;10-bit ADC with 16 input channels;7 motion-control PWM outputs;1 Quadrature Encoder Inputs;battery-backed hibernation module with RTC;72 GPIOs;100 pins,\sim\ARM\LM3S5R36.sim,No,,Cortex-M3
LM3S5Txx,Luminary,LM3S5Txx.h,,,,http://www.ti.com,,,ARM,,LM3S5x,04/01/11,,LM3S5Txx,ARM Cortex-M3 32-bit MCU;32K FLASH at address 0x00000000;12K RAM at address 0x20000000;Systick timer;4 32-bit or 8 16-bit general purpose timers;2 watchdog timer;SSI/SPI controller;2 I2C interfaces;3 analog comparators;3 UARTs;10-bit ADC with 16 input channels;7 motion-control PWM outputs;1 Quadrature Encoder Inputs;battery-backed hibernation module with RTC;33 GPIOs;64 pins,\sim\ARM\LM3S5Txx.sim,No,,Cortex-M3
LM3S5T36,Luminary,LM3S5T36.h,,,,http://www.ti.com,,,ARM,,LM3S5x,04/01/11,,LM3S5T36,ARM Cortex-M3 32-bit MCU;32K FLASH at address 0x00000000;12K RAM at address 0x20000000;Systick timer;4 32-bit or 8 16-bit general purpose timers;2 watchdog timer;SSI/SPI controller;2 I2C interfaces;3 analog comparators;3 UARTs;10-bit ADC with 16 input channels;7 motion-control PWM outputs;1 Quadrature Encoder Inputs;battery-backed hibernation module with RTC;33 GPIOs;64 pins,\sim\ARM\LM3S5T36.sim,No,,Cortex-M3
LM3S5Yxx,Luminary,LM3S5Yxx.h,,,,http://www.ti.com,,,ARM,,LM3S5x,04/01/11,,LM3S5Yxx,ARM Cortex-M3 32-bit MCU;16K FLASH at address 0x00000000;8K RAM at address 0x20000000;Systick timer;4 32-bit or 8 16-bit general purpose timers;2 watchdog timer;SSI/SPI controller;2 I2C interfaces;3 analog comparators;3 UARTs;10-bit ADC with 16 input channels;7 motion-control PWM outputs;1 Quadrature Encoder Inputs;battery-backed hibernation module with RTC;33 GPIOs;64 pins,\sim\ARM\LM3S5Yxx.sim,No,,Cortex-M3
LM3S5Y36,Luminary,LM3S5Y36.h,,,,http://www.ti.com,,,ARM,,LM3S5x,04/01/11,,LM3S5Y36,ARM Cortex-M3 32-bit MCU;16K FLASH at address 0x00000000;8K RAM at address 0x20000000;Systick timer;4 32-bit or 8 16-bit general purpose timers;2 watchdog timer;SSI/SPI controller;2 I2C interfaces;3 analog comparators;3 UARTs;10-bit ADC with 16 input channels;7 motion-control PWM outputs;1 Quadrature Encoder Inputs;battery-backed hibernation module with RTC;33 GPIOs;64 pins,\sim\ARM\LM3S5Y36.sim,No,,Cortex-M3
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
LM3S61xx,Luminary,LM3S61xx.h,,,,http://www.ti.com,,,ARM,,LM3S6x,03/01/11,,LM3S61xx,ARM Cortex-M3 32-bit MCU;64K FLASH at address 0x00000000;16K RAM at address 0x20000000;10/100 Ethernet MAC/PHY;Systick timer;4 32-bit or 8 16-bit general purpose timers;watchdog timer;SSI/SPI controller;2 analog comparators;1 UARTs;30 GPIOs;100 pins,\sim\ARM\LM3S61xx.sim,No,,Cortex-M3
LM3S6100,Luminary,LM3S6100.h,,,,http://www.ti.com,,,ARM,,LM3S6x,03/01/11,,LM3S6100,ARM Cortex-M3 32-bit MCU;64K FLASH at address 0x00000000;16K RAM at address 0x20000000;10/100 Ethernet MAC/PHY;Systick timer;4 32-bit or 8 16-bit general purpose timers;watchdog timer;SSI/SPI controller;2 analog comparators;1 UARTs;30 GPIOs;100 pins,\sim\ARM\LM3S6100.sim,No,,Cortex-M3
LM3S6110,Luminary,LM3S6110.h,,,,http://www.ti.com,,,ARM,,LM3S6x,03/01/11,,LM3S6110,ARM Cortex-M3 32-bit MCU;64K FLASH at address 0x00000000;16K RAM at address 0x20000000;10/100 Ethernet MAC/PHY;Systick timer;4 32-bit or 8 16-bit general purpose timers;watchdog timer;SSI/SPI controller;2 analog comparators;1 UARTs;2 motion-control PWM outputs;35 GPIOs;100 pins,\sim\ARM\LM3S6110.sim,No,,Cortex-M3
